disabled_sensor,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,state_13,state_14,state_15,state_16,state_17,state_18,state_19,state_20,state_21,state_22,state_23,state_24,state_25,state_26,state_27,state_28
9.0,0.33956071428571427,0.2748750892219843,0.9940756602426838,0.9729122055674518,0.9977516059957173,0.9776588151320486,0.9941113490364025,0.9980371163454675,0.982119914346895,0.6889364739471806,0.9569236259814419,0.9927194860813704,0.9028907922912206,0.9291934332619557,0.9960028551034975,0.48501070663811563,0.45364025695931476,0.9790863668807994,0.9634189864382584,0.9938258386866524,0.4952890792291221,0.0007851534618129908,0.5429693076374018,0.9472519628836545,0.9451106352605282,0.9885438972162741,0.9665952890792291,0.9719842969307637,0.954389721627409
10.0,0.13579642857142857,0.5603854389721628,0.8566381156316917,0.4806566738044254,0.9925053533190579,0.9323340471092078,0.2638829407566024,0.9942897930049964,0.04810849393290507,0.10378301213418986,0.9398286937901499,0.9596716630977873,0.02430406852248394,0.0034618129907209136,0.3245538900785154,0.0026766595289079227,0.046538187009279086,0.5179871520342613,0.06338329764453962,0.9802284082798002,0.00542469664525339,0.0010349750178443968,0.1958600999286224,0.5500356887937188,0.06545324768022841,0.8254817987152034,0.6245895788722341,0.1550321199143469,0.05581727337615989
11.0,0.7164714285714285,0.26834403997144896,0.9926481084939329,0.9728051391862955,0.9977159172019986,0.9860099928622412,0.9974660956459672,0.996395431834404,0.9425767309064954,0.7196645253390436,0.9631334760885082,0.9916845110635261,0.9468236973590293,0.8542826552462527,0.994682369735903,0.5361170592433976,0.8498572448251249,0.9758029978586724,0.9603854389721628,0.9887937187723055,0.47134189864382586,0.00556745182012848,0.5315488936473948,0.9500713775874375,0.8026766595289079,0.9776588151320486,0.9722698072805139,0.9861884368308351,0.9498215560314062
12.0,0.9722607142857143,0.8536402569593148,0.9929693076374019,0.976659528907923,0.998108493932905,0.9878658101356174,0.9984653818700928,0.9985724482512491,0.9840827980014275,0.6541755888650964,0.975231977159172,0.9919343326195574,0.9832976445396145,0.9673090649536046,0.9962526766595289,0.33872234118486794,0.836830835117773,0.9793361884368308,0.9629193433261956,0.9897930049964311,0.9640613847251963,0.00035688793718772306,0.5885795860099928,0.9580299785867238,0.9859386152748038,0.9853675945753033,0.9757673090649536,0.9874732334047109,0.9590649536045681
13.0,0.3581714285714286,0.39079229122055675,0.9753033547466096,0.9197359029264811,0.9968236973590293,0.9565667380442541,0.9992505353319058,0.9928265524625267,0.9399714489650249,0.6643825838686652,0.9735546038543897,0.9861170592433975,0.9675945753033548,0.8537473233404711,0.9886509635974304,0.3800499643112063,0.9711991434689508,0.9737330478229835,0.9602069950035689,0.9859029264810849,0.7886152748037116,0.0018558172733761599,0.5509992862241256,0.7853319057815846,0.9083868665239115,0.9158815132048537,0.9719842969307637,0.9899357601713062,0.8975374732334047
14.0,0.98535,0.6553176302640971,0.9931477516059957,0.976659528907923,0.9983226266952177,0.9890792291220557,0.9990720913633119,0.9982869379014989,0.9728408279800143,0.7004996431120628,0.9753033547466096,0.9916488222698073,0.9846895074946467,0.9428265524625268,0.9959314775160599,0.38133476088508206,0.8457887223411849,0.9779800142755175,0.9624553890078515,0.9897216274089936,0.857994289793005,0.00017844396859386153,0.5629193433261955,0.9457887223411848,0.9806566738044254,0.9855103497501785,0.9754461099214846,0.9881870092790863,0.9587080656673804
15.0,0.7924107142857143,0.1757673090649536,0.9917915774446824,0.9795503211991434,0.9977516059957173,0.9823697359029265,0.9985367594575303,0.996859386152748,0.9637401855817274,0.6665596002855103,0.9346181299072092,0.9922555317630264,0.9721270521056389,0.9010349750178444,0.9955389007851535,0.4733404710920771,0.43547466095645965,0.9783369022127052,0.9564953604568166,0.9862241256245539,0.9363311920057102,0.001998572448251249,0.5578158458244111,0.963633119200571,0.9402926481084939,0.9849750178443969,0.9643112062812277,0.9643468950749464,0.9484653818700928
16.0,0.37955714285714287,0.6571377587437545,0.9892219842969308,0.8421841541755889,0.9974304068522484,0.9736616702355461,0.9638472519628837,0.9564953604568166,0.2113490364025696,0.33176302640970734,0.9681655960028551,0.9874018558172734,0.30678087080656674,0.017273376159885796,0.8684154175588865,0.03344039971448965,0.2826195574589579,0.7965381870092791,0.2587080656673804,0.992469664525339,0.05067808708065667,0.0,0.6458957887223412,0.9019985724482512,0.22073518915060672,0.9853675945753033,0.6834403997144897,0.6834047109207709,0.9430763740185582
17.0,0.03868928571428572,0.98401142041399,0.9120985010706638,0.7043540328336902,0.9945396145610278,0.8240185581727337,0.897501784439686,0.9973947180585296,0.9721627408993576,0.2709493219129193,0.2556745182012848,0.9899357601713062,0.9259100642398287,0.8698786581013562,0.9745895788722341,0.28583154889364737,0.589971448965025,0.9773733047822983,0.9579229122055675,0.9883654532476802,0.8357244825124911,0.00010706638115631691,0.6720913633119201,0.3199500356887937,0.7183440399714489,0.9463597430406853,0.9657744468236974,0.9647751605995717,0.8408636688079942
18.0,0.21291785714285713,0.09903640256959315,0.7921484653818701,0.714561027837259,0.9819414703783013,0.7411491791577445,0.8460028551034975,0.9520699500356888,0.22483940042826553,0.5134546752319772,0.9573875802997859,0.9693433261955746,0.8279086366880799,0.009885795860099928,0.9834047109207709,0.4183797287651677,0.5421484653818701,0.9249107780157031,0.9407209136331192,0.9817273376159886,0.10949321912919344,0.003533190578158458,0.3907209136331192,0.5521056388294076,0.6593861527480371,0.5079586009992862,0.9285867237687366,0.9843683083511777,0.4802997858672377
19.0,0.08711785714285715,0.007102069950035689,0.16309778729478944,0.7447894361170593,0.9973233404710921,0.9650606709493219,0.5178087080656674,0.8135974304068523,0.12598144182726623,0.5677373304782298,0.9499286224125625,0.989186295503212,0.5301213418986438,0.020485367594575303,0.9816202712348323,0.3246966452533904,0.16252676659528908,0.8471092077087794,0.18650963597430406,0.9941113490364025,0.009100642398286937,0.00017844396859386153,0.5147751605995717,0.9514275517487509,0.3374018558172734,0.979621698786581,0.8754817987152034,0.7608850820842256,0.9398643825838686
20.0,0.004135714285714286,0.9940756602426838,0.8981798715203426,0.0046038543897216275,0.9867237687366167,0.4971092077087794,0.9972876516773733,0.9983940042826552,0.9693790149892934,0.042219842969307635,0.9406495360456817,0.989507494646681,0.9827980014275518,0.969593147751606,0.9949321912919343,0.0029978586723768737,0.15745895788722342,0.5901855817273376,0.9476445396145611,0.9764097073518915,0.953925767309065,3.568879371877231e-05,0.8906852248394004,0.14014989293361885,0.9777301927194861,0.9605638829407566,0.978836545324768,0.9795503211991434,0.30107066381156317
21.0,0.015442857142857144,0.9592790863668808,0.22237687366167025,0.6258386866523912,0.9902926481084939,0.4742683797287652,0.9921484653818701,0.995610278372591,0.9777658815132049,0.15099928622412562,0.9654889364739472,0.9343683083511777,0.9325481798715204,0.924446823697359,0.9245895788722341,0.7093147751605996,0.8209850107066381,0.9724839400428266,0.10007137758743755,0.9842612419700214,0.9658458244111349,0.0,0.28772305496074235,0.463169164882227,0.9751249107780157,0.9541399000713776,0.9641327623126338,0.8394718058529622,0.49735902926481085
22.0,0.08680714285714286,0.3349036402569593,0.7512134189864382,0.6807994289793005,0.9888294075660242,0.7568879371877231,0.996859386152748,0.9967523197715917,0.9721270521056389,0.38304782298358314,0.9758386866523912,0.9814061384725197,0.9776588151320486,0.6321556031406138,0.9418986438258387,0.362384011420414,0.922733761598858,0.9745538900785153,0.960028551034975,0.9805852962169879,0.5198429693076374,0.0014989293361884369,0.5546395431834404,0.35467523197715917,0.9482512491077801,0.8562098501070664,0.966916488222698,0.989971448965025,0.7322269807280514
23.0,0.9901142857142857,0.9533190578158458,0.9931834403997145,0.9784796573875802,0.9983583154889365,0.9889721627408994,0.9992862241256245,0.9985724482512491,0.97994289793005,0.6902569593147752,0.9754461099214846,0.9916845110635261,0.985260528194147,0.9184154175588866,0.9962883654532477,0.3677373304782298,0.8238401142041399,0.9791220556745182,0.9631334760885082,0.9899000713775874,0.8850820842255531,0.00017844396859386153,0.5712348322626695,0.9426481084939329,0.9864025695931478,0.9859743040685225,0.9759814418272662,0.98807994289793,0.9598501070663812
24.0,0.07761071428571428,0.36213418986438256,0.38882940756602424,0.37055674518201287,0.9321912919343326,0.46216987865810133,0.7671663097787295,0.9401498929336188,0.9709136331192005,0.33640256959314774,0.9629193433261956,0.9799785867237687,0.9732334047109208,0.6001070663811563,0.8878658101356174,0.23700927908636688,0.8918986438258387,0.9665596002855104,0.9577087794432548,0.9875802997858673,0.34286224125624554,0.00046395431834403997,0.2809421841541756,0.34411134903640256,0.8551034975017845,0.7037830121341898,0.9494289793004996,0.99186295503212,0.7132048536759458
25.0,0.2466357142857143,0.04354032833690221,0.9932905067808708,0.9664882226980728,0.9979300499643112,0.9779800142755175,0.9827266238401142,0.959243397573162,0.22451820128479658,0.7983226266952177,0.94389721627409,0.9912562455389008,0.8074232690935046,0.03390435403283369,0.9950749464668094,0.5657030692362598,0.375231977159172,0.9574232690935046,0.7875446109921485,0.9946466809421841,0.010635260528194147,0.0046395431834403995,0.40339043540328334,0.9567094932191292,0.4838686652391149,0.9844039971448965,0.9648108493932905,0.9715560314061384,0.9318700927908636
26.0,0.537475,0.3210920770877944,0.9875802997858673,0.9663454675231977,0.9983583154889365,0.9807994289793005,0.9992862241256245,0.9937187723054961,0.8017844396859386,0.7154532476802284,0.9748750892219843,0.9911848679514632,0.9785153461812991,0.5299785867237687,0.9931834403997145,0.45203426124197005,0.8765524625267666,0.9780870806566738,0.9633119200571021,0.9916845110635261,0.44314775160599573,0.001284796573875803,0.5236259814418273,0.9386152748037117,0.9686652391149179,0.9828693790149893,0.9729478943611706,0.9900071377587437,0.953604568165596
27.0,0.9699535714285714,0.9957173447537473,0.11152748037116346,0.9773019271948609,0.9983940042826552,0.9885082084225553,0.9992862241256245,0.9985010706638116,0.979157744468237,0.6878658101356174,0.9759100642398287,0.991541755888651,0.9845110635260528,0.9212705210563883,0.9957530335474661,0.4294789436117059,0.8600999286224126,0.9790863668807994,0.9630620985010707,0.9892576730906495,0.9452177016416845,0.0006780870806566738,0.5671663097787295,0.9348322626695218,0.9853319057815846,0.9861884368308351,0.9756602426837973,0.9887223411848679,0.9588151320485367
28.0,0.45929642857142855,0.5879014989293362,0.9669521770164169,0.9235546038543897,0.9959314775160599,0.9676659528907923,0.9973947180585296,0.9971092077087794,0.9794432548179871,0.5497858672376874,0.9746609564596717,0.9894361170592434,0.98197715917202,0.7455745895788722,0.9798358315488936,0.5705924339757317,0.9119914346895075,0.9754461099214846,0.9621341898643826,0.9905067808708066,0.757994289793005,0.005067808708065668,0.6202712348322627,0.8779443254817987,0.979157744468237,0.9418272662384012,0.9743397573162027,0.9894361170592434,0.9172376873661671
29.0,0.8066642857142857,0.33126338329764454,0.9934689507494646,0.9735546038543897,0.9977872947894361,0.984796573875803,0.9992862241256245,0.9978586723768736,0.956745182012848,0.7442897930049964,0.9567094932191292,0.99186295503212,0.9672019985724483,0.9405067808708065,0.9948965024982156,0.5798001427551749,0.7198429693076374,0.9770521056388294,0.9637044967880085,0.9890078515346181,0.18254817987152033,0.002819414703783012,0.5246609564596717,0.9491791577444683,0.8545681655960029,0.9802640970735189,0.9733047822983583,0.977587437544611,0.9589221984296931
30.0,0.39790714285714285,0.3378658101356174,0.9877944325481799,0.9651320485367595,0.9982869379014989,0.9823340471092077,0.9959314775160599,0.9981798715203426,0.9722698072805139,0.7435046395431835,0.9709493219129194,0.9909350463954318,0.9823340471092077,0.7261955745895788,0.9944682369735903,0.50813704496788,0.9226266952177017,0.9775160599571735,0.9630620985010707,0.9926124197002142,0.33586723768736615,0.003604568165596003,0.4942897930049964,0.9367237687366167,0.9534975017844397,0.9792291220556745,0.9736973590292648,0.9901855817273376,0.951249107780157
31.0,0.3202964285714286,0.04910778015703069,0.9444325481798715,0.953925767309065,0.9980371163454675,0.9692362598144183,0.9983583154889365,0.9966095645967167,0.3870092790863669,0.6738044254104212,0.9672733761598858,0.9884725196288365,0.9756959314775161,0.15492505353319058,0.9875802997858673,0.46256245538900786,0.7615274803711635,0.9769093504639543,0.9617416131334761,0.9881870092790863,0.14632405424696646,0.010563882940756603,0.4056745182012848,0.8484296930763741,0.7855460385438973,0.9726980728051392,0.9650963597430406,0.9900071377587437,0.9399357601713062
32.0,0.32041071428571427,0.019664525339043542,0.9850463954318344,0.9677373304782299,0.9974660956459672,0.9811206281227695,0.05453247680228408,0.9811563169164882,0.1725553176302641,0.6433261955745896,0.9484653818700928,0.992469664525339,0.6093861527480371,0.021341898643825838,0.9928265524625267,0.44796573875803,0.24764453961456104,0.9286224125624554,0.36980728051391865,0.9946466809421841,0.018629550321199142,0.0008208422555317631,0.566452533904354,0.9462883654532477,0.6172019985724483,0.9815845824411135,0.9183083511777302,0.8687009279086367,0.9517487508922199
33.0,0.7493178571428571,0.3952177016416845,0.9934332619557459,0.9795146324054247,0.99796573875803,0.9854032833690222,0.9992862241256245,0.9982155603140613,0.951106352605282,0.7401142041399,0.9454675231977159,0.992005710206995,0.8852248394004283,0.8740185581727338,0.9962526766595289,0.6225553176302641,0.479157744468237,0.9780870806566738,0.9568165596002856,0.9910064239828694,0.22769450392576732,0.004853675945753033,0.49746609564596717,0.9584225553176302,0.844039971448965,0.9831548893647395,0.9727337615988579,0.9755531763026409,0.9482512491077801
34.0,0.26756071428571426,0.2225553176302641,0.9881156316916488,0.9562455389007851,0.9977872947894361,0.9724839400428266,0.9992505353319058,0.9976802284082797,0.9690221270521057,0.6107066381156316,0.9743397573162027,0.9857958600999286,0.9830478229835832,0.6753033547466095,0.987294789436117,0.45199857244825126,0.9008208422555317,0.9772305496074233,0.9618843683083512,0.9829764453961456,0.9154175588865097,0.00806566738044254,0.5403997144896503,0.7256959314775161,0.9250178443968594,0.9758743754461099,0.9700927908636688,0.9910421127765882,0.9386866523911492
35.0,0.10223571428571429,0.18511777301927196,0.9245538900785153,0.8014632405424696,0.947180585296217,0.8566381156316917,0.9982869379014989,0.9961099214846538,0.9487152034261241,0.4178087080656674,0.9702712348322626,0.9592077087794433,0.9809778729478944,0.5127408993576017,0.9250178443968594,0.22030692362598145,0.798286937901499,0.9698429693076374,0.9576017130620985,0.9599214846538187,0.9027837259100643,0.005781584582441114,0.4406138472519629,0.12230549607423269,0.7981441827266238,0.8912562455389008,0.9438258386866524,0.9862955032119914,0.8308351177730193
36.0,0.05643928571428571,0.09403997144896503,0.9334047109207709,0.9210920770877944,0.9980728051391863,0.9569593147751606,0.9973947180585296,0.9961099214846538,0.5126338329764454,0.5263026409707352,0.9761955745895788,0.9887937187723055,0.9389007851534618,0.04846538187009279,0.9915774446823697,0.2145610278372591,0.6173090649536046,0.978051391862955,0.9578515346181299,0.9875802997858673,0.4457173447537473,0.0005710206995003569,0.40856531049250533,0.6484653818700928,0.8591363311920057,0.9897930049964311,0.9469307637401856,0.9889364739471805,0.9212705210563883
37.0,0.023889285714285714,0.02226980728051392,0.8149892933618844,0.8843683083511777,0.9412919343326196,0.9628122769450392,0.02148465381870093,0.948893647394718,0.16677373304782298,0.5720199857244825,0.7289793004996431,0.9896859386152748,0.5102426837972877,0.017665952890792293,0.9612062812276945,0.21199143468950749,0.09596716630977872,0.7980728051391863,0.8218415417558886,0.99796573875803,0.012455389007851534,0.00032119914346895073,0.3541399000713776,0.852498215560314,0.371627408993576,0.8675945753033547,0.7913990007137759,0.6647751605995718,0.9165596002855103
38.0,0.24571071428571428,0.46320485367594577,0.9920413990007138,0.9222698072805139,0.998108493932905,0.9621341898643826,0.9978586723768736,0.9961456102783726,0.6266952177016417,0.566773733047823,0.9758743754461099,0.9903283369022127,0.9775517487508922,0.11556031406138473,0.9919343326195574,0.32776588151320485,0.7789079229122056,0.976017130620985,0.9517844396859386,0.9943254817987152,0.583868665239115,0.0015703069236259815,0.5070306923625981,0.9094575303354746,0.9711277658815132,0.9836545324768022,0.9663811563169165,0.9903640256959315,0.948286937901499
39.0,0.3218142857142857,0.4170235546038544,0.9931834403997145,0.9573518915060671,0.9982512491077802,0.9780870806566738,0.9905781584582442,0.9969664525339044,0.5456816559600286,0.6628122769450393,0.9757673090649536,0.99186295503212,0.9630977872947895,0.08190578158458243,0.9938615274803712,0.38429693076374016,0.7362598144182727,0.9770877944325482,0.9423269093504639,0.994039971448965,0.6201284796573876,0.0004996431120628123,0.5327980014275517,0.9349750178443968,0.9679514632405425,0.9864025695931478,0.9612062812276945,0.9889721627408994,0.9513561741613134
40.0,0.029157142857142857,0.08429693076374019,0.7723411848679514,0.8128836545324768,0.9676302640970735,0.880406852248394,0.9933261955745896,0.9938615274803712,0.6125981441827266,0.3298358315488936,0.9625981441827266,0.963169164882227,0.918486795146324,0.08472519628836546,0.9698429693076374,0.08004996431120628,0.40585296216987865,0.9761241970021414,0.9511420413990007,0.9607423269093505,0.4784439685938615,0.001177730192719486,0.3337972876516774,0.1328693790149893,0.6931477516059957,0.9812990720913634,0.8992505353319058,0.9781941470378301,0.8206281227694504
41.0,0.19138214285714286,0.028443968593861526,0.36962883654532475,0.5165952890792291,0.9935046395431835,0.9770521056388294,0.4586009992862241,0.9730192719486082,0.17587437544610993,0.6540328336902212,0.8754817987152034,0.9870449678800857,0.6072805139186296,0.024054246966452534,0.9859386152748038,0.3140970735189151,0.15820842255531764,0.8470735189150607,0.3544967880085653,0.9894361170592434,0.0162384011420414,0.002569593147751606,0.5462526766595289,0.8870449678800857,0.24257673090649537,0.9364025695931477,0.8856531049250536,0.8418986438258387,0.9171663097787295
42.0,0.24065357142857144,0.9304782298358315,0.9868665239114918,0.7229122055674518,0.9966452533904354,0.90610278372591,0.9941827266238401,0.989186295503212,0.85406852248394,0.26891506067094934,0.9759100642398287,0.9910064239828694,0.8485010706638115,0.49107780157030695,0.97994289793005,0.28422555317630266,0.8375446109921485,0.971948608137045,0.9174518201284797,0.9923625981441827,0.6373661670235546,0.006067094932191292,0.514882226980728,0.8657030692362598,0.9092790863668808,0.9331548893647394,0.937937187723055,0.9694860813704497,0.941541755888651
43.0,0.7933785714285714,0.9172019985724482,0.9937187723054961,0.13508208422555318,0.9977872947894361,0.9402926481084939,0.9470378301213419,0.9973947180585296,0.9820842255531763,0.47180585296216987,0.9492505353319057,0.9906852248394005,0.9811563169164882,0.8093147751605996,0.9920770877944326,0.4978229835831549,0.5479300499643112,0.9759814418272662,0.9336188436830836,0.9852962169878658,0.688865096359743,0.008565310492505354,0.6876873661670235,0.7638115631691649,0.9647037830121342,0.984939329050678,0.9674518201284796,0.9724482512491078,0.790435403283369
